stn,time,fkl010z0,fkl010z1,dkl010z0,dkl010z1,fkl010z3
850,201906151920,1.6,1.9,313,10000000,1.8
850,201906151930,0.8,1.4,349,10000000,1.4
850,201906151940,0.7,1.6,111,10000000,1.6
850,201906151950,0.3,0.6,174,10000000,0.6
850,201906152000,0.9,1.3,154,10000000,1.2
850,201906152010,1.1,1.4,159,10000000,1.4
850,201906152020,1.2,1.8,189,10000000,1.7
850,201906152030,1.7,2.3,209,10000000,2.2
850,201906152040,2.1,2.6,219,10000000,2.5
850,201906152050,1.8,2.5,211,10000000,2.4
850,201906152100,1.2,1.8,172,10000000,1.7
850,201906152110,1.3,1.9,133,10000000,1.8
850,201906152120,1.3,1.8,139,10000000,1.7
850,201906152130,1.8,2.7,143,10000000,2.6
850,201906152140,1.9,2.4,135,10000000,2.4
850,201906152150,2.0,2.8,107,10000000,2.7
850,201906152200,1.2,1.9,98,10000000,1.8
850,201906152210,1.0,2.0,143,10000000,2.0
850,201906152220,1.3,1.9,158,10000000,1.9
850,201906152230,1.2,1.5,125,10000000,1.5
850,201906152240,1.3,1.8,126,10000000,1.8
850,201906152250,1.5,1.9,112,10000000,1.9
850,201906152300,1.5,2.0,112,10000000,1.9
850,201906152310,1.3,2.1,108,10000000,2.1
850,201906152320,1.3,2.3,115,10000000,2.2
850,201906152330,1.1,1.9,107,10000000,1.8
850,201906152340,1.1,2.2,118,10000000,2.1
850,201906152350,1.2,1.7,113,10000000,1.7
32,201906150000,3.2,5.9,239,10000000,5.8
32,201906150010,4.2,7.5,223,10000000,7.4
32,201906150020,4.7,7.3,220,10000000,7.0
32,201906150030,4.3,7.1,215,10000000,7.0
32,201906150040,4.2,6.0,210,10000000,5.8
32,201906150050,4.3,7.4,207,10000000,7.1
32,201906150100,4.8,8.8,221,10000000,8.4
32,201906150110,5.3,9.6,238,10000000,9.2
32,201906150120,4.2,9.2,241,10000000,8.9
32,201906150130,3.2,5.6,211,10000000,5.5
32,201906150140,4.0,6.6,190,10000000,6.4
32,201906150150,4.3,7.2,198,10000000,7.1
32,201906150200,3.5,7.1,210,10000000,7.0
32,201906150210,4.7,7.1,222,10000000,7.0
32,201906150220,4.3,7.2,214,10000000,6.9
32,201906150230,4.5,7.2,212,10000000,7.0
32,201906150240,4.1,6.8,228,10000000,6.7
32,201906150250,2.9,4.2,241,10000000,4.1
32,201906150300,2.8,3.9,247,10000000,3.8
32,201906150310,4.0,8.3,253,10000000,7.9
32,201906150320,4.5,7.0,239,10000000,6.7
32,201906150330,3.6,6.9,225,10000000,6.6
32,201906150340,2.6,4.6,202,10000000,4.5
32,201906150350,1.9,3.1,154,10000000,3.1
32,201906150400,3.2,4.8,186,10000000,4.6
32,201906150410,3.1,4.4,207,10000000,4.3
32,201906150420,3.2,5.4,207,10000000,5.3
32,201906150430,2.7,5.0,209,10000000,4.8
32,201906150440,2.1,3.2,209,10000000,3.2
32,201906150450,2.3,4.1,221,10000000,4.1
32,201906150500,3.3,5.3,208,10000000,5.1
32,201906150510,3.2,5.2,201,10000000,5.0
32,201906150520,3.4,6.0,210,10000000,5.8
32,201906150530,3.6,6.3,213,10000000,6.1
32,201906150540,3.4,4.8,206,10000000,4.6
32,201906150550,2.8,4.5,205,10000000,4.4
32,201906150600,2.7,4.5,222,10000000,4.5
32,201906150610,2.9,4.5,228,10000000,4.4
32,201906150620,3.1,4.6,220,10000000,4.5
32,201906150630,3.0,5.0,215,10000000,4.8
32,201906150640,2.9,5.4,217,10000000,5.3
32,201906150650,1.9,4.0,216,10000000,4.0
32,201906150700,2.0,3.3,226,10000000,3.2
32,201906150710,2.0,2.8,208,10000000,2.7
32,201906150720,1.1,2.3,248,10000000,2.3
32,201906150730,1.4,2.6,221,10000000,2.5
32,201906150740,2.5,3.5,196,10000000,3.5
32,201906150750,2.2,4.1,195,10000000,4.0
32,201906150800,3.1,4.7,193,10000000,4.7
32,201906150810,2.5,3.9,213,10000000,3.8
32,201906150820,2.2,4.1,210,10000000,4.0
32,201906150830,1.8,2.7,224,10000000,2.6
32,201906150840,1.7,2.6,215,10000000,2.5
32,201906150850,1.8,3.1,223,10000000,3.1
32,201906150900,1.7,2.7,247,10000000,2.6
32,201906150910,1.2,2.8,278,10000000,2.7
32,201906150920,1.6,2.7,274,10000000,2.6
32,201906150930,1.6,3.3,281,10000000,3.1
32,201906150940,2.4,3.9,311,10000000,3.8
32,201906150950,2.1,4.4,337,10000000,4.3
32,201906151000,2.4,4.5,311,10000000,4.3
32,201906151010,2.4,4.8,313,10000000,4.8
32,201906151020,2.3,4.0,327,10000000,3.9
32,201906151030,2.7,4.4,15,10000000,4.3
32,201906151040,2.8,5.0,335,10000000,4.9
32,201906151050,2.4,3.7,351,10000000,3.7
32,201906151100,3.0,5.0,4,10000000,4.9
32,201906151110,3.1,7.0,28,10000000,6.6
32,201906151120,2.9,4.6,345,10000000,4.5
32,201906151130,1.9,3.1,309,10000000,3.0
32,201906151140,1.6,3.6,342,10000000,3.6
32,201906151150,1.0,2.0,293,10000000,1.9
32,201906151200,1.7,3.5,19,10000000,3.5
32,201906151210,2.8,4.3,41,10000000,4.2
32,201906151220,1.6,2.8,34,10000000,2.8
32,201906151230,2.7,4.4,57,10000000,4.3
32,201906151240,2.6,4.3,80,10000000,4.3
32,201906151250,2.6,4.1,64,10000000,4.0
32,201906151300,1.9,3.8,50,10000000,3.7
32,201906151310,2.9,4.5,336,10000000,4.4
32,201906151320,2.2,3.8,349,10000000,3.8
32,201906151330,2.6,4.4,340,10000000,4.3
32,201906151340,2.1,4.1,58,10000000,4.0
32,201906151350,2.6,5.0,29,10000000,4.9
32,201906151400,2.1,4.7,20,10000000,4.5
32,201906151410,2.6,4.6,26,10000000,4.4
32,201906151420,2.7,4.8,34,10000000,4.7
32,201906151430,3.1,4.7,28,10000000,4.6
32,201906151440,3.6,5.6,26,10000000,5.5
32,201906151450,3.0,5.1,37,10000000,5.0
32,201906151500,3.2,4.8,26,10000000,4.7
32,201906151510,3.1,4.7,21,10000000,4.6
32,201906151520,3.6,5.7,36,10000000,5.6
32,201906151530,3.1,5.2,40,10000000,5.1
32,201906151540,2.5,4.2,359,10000000,4.1
32,201906151550,2.7,4.6,343,10000000,4.6
32,201906151600,7.8,21.3,234,10000000,19.4
32,201906151610,10.2,23.4,219,10000000,22.1
32,201906151620,2.4,4.8,234,10000000,4.7
32,201906151630,1.6,5.0,233,10000000,4.9
32,201906151640,3.1,6.8,189,10000000,6.5
32,201906151650,5.4,9.7,225,10000000,9.5
32,201906151700,6.9,11.5,217,10000000,10.8
32,201906151710,7.5,12.9,220,10000000,12.2
32,201906151720,6.4,11.4,214,10000000,11.0
32,201906151730,6.9,12.3,203,10000000,11.4
32,201906151740,5.4,9.3,202,10000000,8.7
32,201906151750,4.4,7.5,196,10000000,7.1
32,201906151800,2.7,4.8,186,10000000,4.7
32,201906151810,2.2,4.0,185,10000000,3.9
32,201906151820,2.2,3.8,195,10000000,3.7
32,201906151830,2.9,5.0,209,10000000,4.9
32,201906151840,2.9,4.7,219,10000000,4.5
32,201906151850,2.9,4.2,210,10000000,4.2
32,201906151900,2.2,3.6,207,10000000,3.5
32,201906151910,1.5,3.2,231,10000000,3.1
32,201906151920,1.8,2.5,304,10000000,2.5
32,201906151930,1.3,2.3,294,10000000,2.3
32,201906151940,1.1,1.8,210,10000000,1.8
32,201906151950,1.8,2.3,184,10000000,2.3
32,201906152000,2.0,2.9,195,10000000,2.9
32,201906152010,2.3,4.0,204,10000000,3.9
32,201906152020,2.8,4.6,198,10000000,4.5
32,201906152030,3.2,4.5,192,10000000,4.4
32,201906152040,2.2,3.0,200,10000000,3.0
32,201906152050,2.0,2.8,191,10000000,2.7
32,201906152100,1.3,1.8,211,10000000,1.8
32,201906152110,1.8,2.9,221,10000000,2.8
32,201906152120,3.0,4.3,186,10000000,4.3
32,201906152130,2.8,4.1,187,10000000,4.0
32,201906152140,2.0,3.3,214,10000000,3.2
32,201906152150,2.7,3.3,208,10000000,3.3
32,201906152200,3.0,4.4,205,10000000,4.3
32,201906152210,2.3,3.5,180,10000000,3.5
32,201906152220,0.9,1.4,151,10000000,1.3
32,201906152230,1.0,1.6,182,10000000,1.6
32,201906152240,2.3,3.6,208,10000000,3.5
32,201906152250,2.6,3.7,192,10000000,3.6
32,201906152300,2.4,3.3,201,10000000,3.2
32,201906152310,2.3,3.3,209,10000000,3.2
32,201906152320,3.0,4.1,198,10000000,4.0
32,201906152330,2.1,3.6,188,10000000,3.5
32,201906152340,0.9,2.1,217,10000000,2.1
32,201906152350,0.6,1.4,290,10000000,1.4
309,201906150000,3.8,9.1,257,10000000,8.6
309,201906150010,4.7,9.5,243,10000000,8.9
309,201906150020,4.3,8.4,224,10000000,8.2
309,201906150030,5.3,8.8,216,10000000,8.1
309,201906150040,4.6,7.0,223,10000000,6.6
309,201906150050,3.8,6.2,229,10000000,6.0
309,201906150100,3.1,5.6,234,10000000,5.4
309,201906150110,3.5,5.4,228,10000000,5.2
309,201906150120,3.2,5.8,235,10000000,5.5
309,201906150130,3.4,5.6,232,10000000,5.2
309,201906150140,2.8,5.0,230,10000000,4.9
309,201906150150,3.1,4.8,229,10000000,4.8
309,201906150200,2.6,4.7,223,10000000,4.3
309,201906150210,2.8,4.3,242,10000000,4.1
309,201906150220,1.9,4.4,263,10000000,4.2
309,201906150230,2.3,4.5,232,10000000,4.3
309,201906150240,2.3,3.8,214,10000000,3.7
309,201906150250,2.3,3.4,221,10000000,3.2
309,201906150300,1.9,2.8,245,10000000,2.7
309,201906150310,2.1,3.3,227,10000000,3.1
309,201906150320,2.4,3.8,229,10000000,3.7
309,201906150330,2.4,3.9,238,10000000,3.8
309,201906150340,2.4,4.1,262,10000000,4.0
309,201906150350,2.0,2.7,257,10000000,2.6
309,201906150400,2.0,3.4,221,10000000,3.3
309,201906150410,1.9,3.5,270,10000000,3.1
309,201906150420,1.6,2.7,268,10000000,2.6
309,201906150430,1.4,3.4,255,10000000,3.2
309,201906150440,1.5,1.9,217,10000000,1.8
309,201906150450,1.9,3.5,228,10000000,3.4
309,201906150500,1.6,2.6,247,10000000,2.5
309,201906150510,1.0,1.8,251,10000000,1.7
309,201906150520,1.1,2.4,233,10000000,2.3
309,201906150530,1.6,2.3,213,10000000,2.2
309,201906150540,1.7,2.6,215,10000000,2.6
309,201906150550,1.4,2.5,214,10000000,2.4
309,201906150600,1.8,2.8,193,10000000,2.7
309,201906150610,1.1,2.0,199,10000000,1.9
309,201906150620,1.6,3.3,216,10000000,3.2
309,201906150630,2.2,3.3,238,10000000,3.2
309,201906150640,2.6,4.8,240,10000000,4.6
309,201906150650,2.3,3.5,236,10000000,3.3
309,201906150700,1.8,3.3,256,10000000,3.2
309,201906150710,1.4,2.7,265,10000000,2.6
309,201906150720,1.3,2.4,262,10000000,2.3
309,201906150730,0.7,1.6,258,10000000,1.5
309,201906150740,1.9,3.1,155,10000000,3.0
309,201906150750,1.7,2.3,227,10000000,2.2
309,201906150800,1.7,3.2,268,10000000,3.1
309,201906150810,1.7,2.9,193,10000000,2.8
309,201906150820,2.1,3.4,202,10000000,3.3
309,201906150830,2.3,4.0,193,10000000,3.9
309,201906150840,2.8,4.4,192,10000000,4.2
309,201906150850,2.5,4.6,190,10000000,4.4
309,201906150900,1.8,3.6,218,10000000,3.4
309,201906150910,2.6,3.9,220,10000000,3.8
309,201906150920,2.2,4.2,214,10000000,4.0
309,201906150930,2.6,4.1,237,10000000,4.0
309,201906150940,2.1,5.1,279,10000000,4.8
309,201906150950,2.4,4.3,248,10000000,4.1
309,201906151000,2.0,4.0,285,10000000,3.6
309,201906151010,1.9,3.5,319,10000000,3.3
309,201906151020,1.9,4.4,337,10000000,4.3
309,201906151030,2.6,4.6,320,10000000,4.4
309,201906151040,2.0,3.5,11,10000000,3.3
309,201906151050,2.7,4.8,331,10000000,4.7
309,201906151100,2.1,3.7,330,10000000,3.6
309,201906151110,2.0,4.4,337,10000000,4.2
309,201906151120,2.4,4.4,301,10000000,4.3
309,201906151130,1.3,3.3,334,10000000,3.3
309,201906151140,2.4,4.5,22,10000000,4.4
309,201906151150,3.8,6.9,50,10000000,6.6
309,201906151200,3.5,5.5,15,10000000,5.1
309,201906151210,2.2,4.1,1,10000000,4.0
309,201906151220,3.3,6.1,356,10000000,5.9
309,201906151230,3.9,5.3,4,10000000,5.2
309,201906151240,3.3,5.4,26,10000000,5.2
309,201906151250,2.7,4.6,24,10000000,4.4
309,201906151300,3.1,5.5,6,10000000,5.2
309,201906151310,3.3,5.3,354,10000000,5.1
309,201906151320,3.4,5.9,357,10000000,5.8
309,201906151330,5.0,8.4,359,10000000,7.8
309,201906151340,3.8,8.0,348,10000000,7.9
309,201906151350,3.5,7.7,345,10000000,7.4
309,201906151400,3.6,7.3,340,10000000,7.1
309,201906151410,3.9,6.9,326,10000000,6.7
309,201906151420,3.9,6.9,357,10000000,6.7
309,201906151430,3.6,6.6,344,10000000,6.4
309,201906151440,3.4,6.5,333,10000000,5.9
309,201906151450,3.2,7.1,328,10000000,6.3
309,201906151500,2.9,6.3,332,10000000,5.7
309,201906151510,2.9,6.5,319,10000000,6.1
309,201906151520,3.1,8.4,299,10000000,7.6
309,201906151530,3.2,9.0,307,10000000,8.8
309,201906151540,3.0,8.2,302,10000000,7.7
309,201906151550,3.6,8.3,311,10000000,8.0
309,201906151600,2.5,6.0,273,10000000,5.7
309,201906151610,3.4,7.3,230,10000000,7.1
309,201906151620,8.2,14.2,213,10000000,12.9
309,201906151630,6.5,10.5,213,10000000,10.3
309,201906151640,3.5,6.1,209,10000000,5.6
309,201906151650,1.8,3.4,224,10000000,3.2
309,201906151700,2.1,3.3,214,10000000,3.2
309,201906151710,1.8,3.6,239,10000000,3.4
309,201906151720,1.5,3.1,253,10000000,3.0
309,201906151730,1.9,3.8,26,10000000,3.7
309,201906151740,1.2,1.8,314,10000000,1.7
309,201906151750,1.1,1.8,279,10000000,1.7
309,201906151800,1.0,1.6,261,10000000,1.5
309,201906151810,1.0,2.3,265,10000000,2.2
309,201906151820,0.6,1.5,157,10000000,1.3
309,201906151830,0.4,1.0,215,10000000,0.9
309,201906151840,0.4,0.8,328,10000000,0.8
309,201906151850,1.1,1.8,342,10000000,1.6
309,201906151900,1.3,1.6,317,10000000,1.6
309,201906151910,0.8,1.3,332,10000000,1.3
309,201906151920,1.3,2.0,331,10000000,2.0
309,201906151930,1.5,2.0,295,10000000,2.0
309,201906151940,0.9,2.0,55,10000000,1.9
309,201906151950,0.9,1.8,312,10000000,1.8
309,201906152000,2.0,2.5,302,10000000,2.4
309,201906152010,1.7,2.4,278,10000000,2.3
309,201906152020,1.5,2.3,236,10000000,2.2
309,201906152030,1.7,2.7,226,10000000,2.6
309,201906152040,2.0,2.4,267,10000000,2.4
309,201906152050,1.4,2.3,236,10000000,2.2
309,201906152100,1.0,1.7,282,10000000,1.7
309,201906152110,1.1,2.0,263,10000000,2.0
309,201906152120,1.1,1.6,312,10000000,1.6
309,201906152130,1.0,1.5,230,10000000,1.5
309,201906152140,0.7,1.5,240,10000000,1.4
309,201906152150,0.7,2.0,278,10000000,1.9
309,201906152200,0.9,1.7,256,10000000,1.6
309,201906152210,0.4,1.2,127,10000000,1.1
309,201906152220,0.9,1.8,253,10000000,1.8
309,201906152230,1.1,1.4,339,10000000,1.4
309,201906152240,0.7,1.4,325,10000000,1.3
309,201906152250,1.0,1.6,328,10000000,1.5
309,201906152300,0.8,1.5,291,10000000,1.4
309,201906152310,0.3,0.9,215,10000000,0.9
309,201906152320,0.5,1.1,283,10000000,1.1
309,201906152330,0.6,1.0,310,10000000,1.0
309,201906152340,0.6,1.0,318,10000000,0.9
309,201906152350,0.5,0.9,236,10000000,0.8
308,201906150000,3.2,6.8,206,10000000,6.6
308,201906150010,2.8,4.8,184,10000000,4.5
308,201906150020,3.7,8.1,201,10000000,8.0
308,201906150030,7.0,11.5,248,10000000,11.0
308,201906150040,8.2,16.8,260,10000000,16.0
308,201906150050,7.6,13.9,267,10000000,13.0
308,201906150100,7.2,11.5,250,10000000,11.0
308,201906150110,7.0,14.0,250,10000000,12.6
308,201906150120,6.4,10.1,223,10000000,9.7
308,201906150130,5.4,10.6,169,10000000,10.2
308,201906150140,4.8,7.6,188,10000000,7.2
308,201906150150,5.2,8.3,258,10000000,7.5
308,201906150200,4.9,8.3,253,10000000,8.0
308,201906150210,3.7,5.6,237,10000000,5.3
308,201906150220,3.8,5.6,225,10000000,5.5
308,201906150230,3.6,5.3,220,10000000,5.1
308,201906150240,4.4,6.3,211,10000000,6.2
308,201906150250,4.4,7.0,204,10000000,6.8
308,201906150300,3.3,4.8,180,10000000,4.6
308,201906150310,3.5,5.4,187,10000000,5.3
308,201906150320,3.9,5.9,183,10000000,5.7
308,201906150330,3.8,5.3,194,10000000,5.1
308,201906150340,3.6,4.9,198,10000000,4.8
308,201906150350,2.2,3.9,221,10000000,3.8
308,201906150400,2.2,4.2,213,10000000,4.1
308,201906150410,3.9,6.1,190,10000000,5.9
308,201906150420,2.8,4.9,175,10000000,4.7
308,201906150430,1.3,2.9,213,10000000,2.8
308,201906150440,1.1,1.8,230,10000000,1.8
308,201906150450,2.0,2.9,183,10000000,2.8
308,201906150500,1.6,2.7,217,10000000,2.6
308,201906150510,2.3,3.3,198,10000000,3.2
308,201906150520,1.4,2.7,210,10000000,2.7
308,201906150530,1.6,2.7,233,10000000,2.6
308,201906150540,2.1,2.9,220,10000000,2.9
308,201906150550,3.0,4.2,203,10000000,4.1
308,201906150600,3.3,4.6,191,10000000,4.6
308,201906150610,3.9,5.4,190,10000000,5.3
308,201906150620,4.0,5.3,194,10000000,5.0
308,201906150630,3.6,4.6,196,10000000,4.5
308,201906150640,2.9,4.0,192,10000000,3.9
308,201906150650,3.0,4.3,180,10000000,4.1
308,201906150700,3.3,4.2,181,10000000,4.1
308,201906150710,3.4,4.8,176,10000000,4.6
308,201906150720,2.9,4.1,180,10000000,4.0
308,201906150730,3.0,4.3,184,10000000,4.2
308,201906150740,3.6,4.9,193,10000000,4.7
308,201906150750,3.3,4.8,197,10000000,4.6
308,201906150800,2.6,3.9,207,10000000,3.8
308,201906150810,2.0,2.8,229,10000000,2.7
308,201906150820,2.5,3.7,183,10000000,3.6
308,201906150830,2.3,3.8,177,10000000,3.3
308,201906150840,1.1,2.8,187,10000000,2.5
308,201906150850,1.3,2.9,138,10000000,2.9
308,201906150900,0.9,2.0,55,10000000,1.8
308,201906150910,1.1,1.9,136,10000000,1.8
308,201906150920,1.7,2.9,132,10000000,2.8
308,201906150930,1.5,2.8,78,10000000,2.7
308,201906150940,1.0,2.9,35,10000000,2.8
308,201906150950,1.3,2.6,64,10000000,2.4
308,201906151000,2.3,4.4,26,10000000,4.2
308,201906151010,2.5,4.2,26,10000000,4.1
308,201906151020,2.1,4.4,51,10000000,4.3
308,201906151030,2.2,3.5,43,10000000,3.4
308,201906151040,2.1,4.1,62,10000000,3.9
308,201906151050,2.6,4.8,46,10000000,4.7
308,201906151100,1.9,4.0,84,10000000,3.8
308,201906151110,2.0,3.9,35,10000000,3.8
308,201906151120,2.0,3.9,8,10000000,3.8
308,201906151130,1.8,3.0,339,10000000,2.9
308,201906151140,1.4,2.7,332,10000000,2.5
308,201906151150,1.6,4.0,344,10000000,3.8
308,201906151200,3.5,5.1,57,10000000,5.1
308,201906151210,2.8,5.7,47,10000000,5.6
308,201906151220,1.9,3.9,47,10000000,3.7
308,201906151230,2.2,4.5,55,10000000,4.2
308,201906151240,2.7,4.9,57,10000000,4.8
308,201906151250,3.2,5.4,68,10000000,5.2
308,201906151300,2.5,4.1,92,10000000,4.0
308,201906151310,1.7,4.7,78,10000000,4.4
308,201906151320,1.5,3.2,61,10000000,2.7
308,201906151330,0.9,2.0,360,10000000,2.0
308,201906151340,2.3,5.1,66,10000000,4.9
308,201906151350,3.8,6.0,22,10000000,5.7
308,201906151400,3.2,5.3,24,10000000,5.0
308,201906151410,4.7,6.5,39,10000000,6.4
308,201906151420,4.0,5.5,37,10000000,5.4
308,201906151430,3.1,4.5,21,10000000,4.2
308,201906151440,3.9,5.4,29,10000000,5.2
308,201906151450,4.3,6.3,40,10000000,6.1
308,201906151500,3.2,4.9,16,10000000,4.6
308,201906151510,3.6,7.4,332,10000000,7.0
308,201906151520,4.7,8.9,317,10000000,8.5
308,201906151530,6.2,10.0,316,10000000,9.6
308,201906151540,5.9,8.9,326,10000000,8.5
308,201906151550,5.8,14.7,225,10000000,14.4
308,201906151600,10.8,15.4,185,10000000,15.1
308,201906151610,9.2,12.5,188,10000000,12.0
308,201906151620,8.0,12.0,195,10000000,11.5
308,201906151630,8.1,12.0,191,10000000,11.6
308,201906151640,6.4,9.0,188,10000000,8.8
308,201906151650,5.1,8.0,192,10000000,7.7
308,201906151700,5.6,8.3,192,10000000,8.1
308,201906151710,6.0,9.6,193,10000000,9.4
308,201906151720,5.2,7.2,185,10000000,7.0
308,201906151730,5.8,8.3,187,10000000,8.0
308,201906151740,4.1,6.5,179,10000000,6.2
308,201906151750,1.9,3.5,115,10000000,3.4
308,201906151800,1.7,3.2,277,10000000,3.1
308,201906151810,3.0,4.7,223,10000000,4.5
308,201906151820,2.9,5.1,216,10000000,4.8
308,201906151830,2.6,3.9,229,10000000,3.7
308,201906151840,2.5,4.0,232,10000000,3.7
308,201906151850,2.1,3.2,218,10000000,3.0
308,201906151900,2.1,2.8,184,10000000,2.7
308,201906151910,1.6,2.1,144,10000000,2.0
308,201906151920,1.6,1.9,113,10000000,1.8
308,201906151930,1.1,1.7,107,10000000,1.7
308,201906151940,1.1,1.9,319,10000000,1.8
308,201906151950,0.9,1.5,283,10000000,1.4
308,201906152000,1.3,1.8,235,10000000,1.7
308,201906152010,1.0,1.8,228,10000000,1.8
308,201906152020,0.9,1.8,207,10000000,1.8
308,201906152030,1.0,1.3,177,10000000,1.3
308,201906152040,1.2,1.4,166,10000000,1.4
308,201906152050,0.7,1.3,245,10000000,1.2
308,201906152100,0.9,1.6,266,10000000,1.5
308,201906152110,1.1,1.8,225,10000000,1.8
308,201906152120,0.7,1.6,261,10000000,1.6
308,201906152130,1.2,1.8,231,10000000,1.7
308,201906152140,2.1,2.7,191,10000000,2.6
308,201906152150,1.7,2.7,220,10000000,2.6
308,201906152200,0.8,2.1,327,10000000,2.0
308,201906152210,1.2,2.3,200,10000000,2.2
308,201906152220,1.7,2.5,209,10000000,2.4
308,201906152230,1.6,3.0,240,10000000,2.8
308,201906152240,2.5,4.3,222,10000000,4.2
308,201906152250,3.4,4.4,207,10000000,4.2
308,201906152300,3.3,4.6,189,10000000,4.4
308,201906152310,3.3,4.7,173,10000000,4.4
308,201906152320,3.1,4.2,167,10000000,4.1
308,201906152330,2.3,3.8,166,10000000,3.8
308,201906152340,2.4,4.0,151,10000000,3.9
308,201906152350,2.2,3.6,152,10000000,3.5
762,201906150000,7.0,10.8,228,10000000,10.7
762,201906150010,7.1,11.1,222,10000000,10.7
762,201906150020,6.6,10.0,222,10000000,9.3
762,201906150030,7.6,11.9,226,10000000,11.5
762,201906150040,8.0,12.8,231,10000000,12.5
762,201906150050,6.7,11.4,248,10000000,11.1
762,201906150100,4.9,8.6,267,10000000,7.9
762,201906150110,3.7,6.4,280,10000000,5.9
762,201906150120,2.5,4.2,268,10000000,4.1
762,201906150130,2.6,4.5,262,10000000,4.3
762,201906150140,2.2,3.2,252,10000000,3.1
762,201906150150,2.5,3.5,224,10000000,3.4
762,201906150200,3.4,5.8,211,10000000,5.6
762,201906150210,3.9,6.1,214,10000000,5.9
762,201906150220,5.0,7.4,220,10000000,7.1
762,201906150230,5.1,7.5,218,10000000,7.1
762,201906150240,6.5,10.3,218,10000000,9.7
762,201906150250,6.0,9.5,216,10000000,9.1
762,201906150300,5.1,7.7,213,10000000,7.5
762,201906150310,4.3,6.8,213,10000000,6.3
762,201906150320,4.5,7.4,212,10000000,7.2
762,201906150330,3.3,5.4,195,10000000,5.2
762,201906150340,3.2,5.1,188,10000000,4.9
762,201906150350,3.5,5.5,200,10000000,5.3
762,201906150400,4.4,7.0,211,10000000,6.3
762,201906150410,4.3,7.2,219,10000000,6.9
762,201906150420,4.5,8.6,228,10000000,7.9
762,201906150430,4.1,6.4,217,10000000,6.2
762,201906150440,3.9,6.3,213,10000000,6.0
762,201906150450,4.1,6.8,214,10000000,6.4
762,201906150500,3.6,5.7,215,10000000,5.6
762,201906150510,3.4,5.5,224,10000000,5.4
762,201906150520,3.5,5.3,222,10000000,5.1
762,201906150530,3.0,4.4,217,10000000,4.3
762,201906150540,3.0,4.3,224,10000000,4.3
762,201906150550,3.8,6.2,230,10000000,6.0
762,201906150600,4.3,6.5,226,10000000,6.2
762,201906150610,4.2,6.5,222,10000000,6.2
762,201906150620,3.7,5.7,214,10000000,5.4
762,201906150630,3.6,5.7,214,10000000,5.2
762,201906150640,3.2,5.6,202,10000000,5.3
762,201906150650,3.0,4.4,197,10000000,4.3
762,201906150700,3.3,5.3,220,10000000,5.2
762,201906150710,3.1,4.5,236,10000000,4.4
762,201906150720,3.4,5.4,225,10000000,5.1
762,201906150730,3.9,6.4,222,10000000,6.1
762,201906150740,3.2,5.5,217,10000000,5.3
762,201906150750,3.2,5.2,210,10000000,5.1
762,201906150800,2.5,4.3,228,10000000,4.2
762,201906150810,3.1,4.4,224,10000000,4.2
762,201906150820,2.9,4.6,234,10000000,4.5
762,201906150830,2.5,4.2,232,10000000,3.8
762,201906150840,2.8,5.0,249,10000000,4.8
762,201906150850,3.2,5.6,256,10000000,5.2
762,201906150900,3.1,5.4,260,10000000,5.2
762,201906150910,3.2,5.4,260,10000000,5.3
762,201906150920,3.1,5.2,256,10000000,5.0
762,201906150930,2.5,3.8,268,10000000,3.7
762,201906150940,2.5,4.1,287,10000000,3.9
762,201906150950,2.2,3.7,310,10000000,3.7
762,201906151000,2.6,4.8,295,10000000,4.7
762,201906151010,1.8,3.9,306,10000000,3.8
762,201906151020,2.1,3.7,308,10000000,3.5
762,201906151030,1.4,4.9,319,10000000,4.8
762,201906151040,1.9,3.3,12,10000000,3.2
762,201906151050,2.1,4.4,328,10000000,3.9
762,201906151100,2.2,4.2,355,10000000,4.0
762,201906151110,2.3,3.6,333,10000000,3.3
762,201906151120,2.3,4.2,328,10000000,4.1
762,201906151130,2.2,4.0,332,10000000,3.9
762,201906151140,1.7,3.4,335,10000000,3.3
762,201906151150,1.9,3.4,342,10000000,3.3
762,201906151200,1.5,3.1,307,10000000,3.0
762,201906151210,1.6,4.1,325,10000000,4.0
762,201906151220,2.2,3.9,340,10000000,3.7
762,201906151230,2.5,4.3,37,10000000,4.1
762,201906151240,2.2,4.8,50,10000000,4.3
762,201906151250,3.5,6.4,60,10000000,6.3
762,201906151300,3.7,5.5,36,10000000,5.4
762,201906151310,3.2,5.1,45,10000000,5.0
762,201906151320,3.1,4.4,50,10000000,4.2
762,201906151330,2.9,6.2,35,10000000,5.9
762,201906151340,3.4,6.1,25,10000000,6.0
762,201906151350,3.6,5.9,21,10000000,5.7
762,201906151400,3.1,5.4,7,10000000,5.3
762,201906151410,4.4,6.9,30,10000000,6.5
762,201906151420,4.2,6.5,20,10000000,6.4
762,201906151430,3.9,6.2,10,10000000,6.0
762,201906151440,3.8,6.2,11,10000000,6.1
762,201906151450,4.2,7.3,4,10000000,6.8
762,201906151500,4.7,7.3,20,10000000,6.8
762,201906151510,4.3,6.4,15,10000000,6.2
762,201906151520,4.1,6.6,5,10000000,6.3
762,201906151530,3.8,8.9,357,10000000,8.8
762,201906151540,11.2,21.7,208,10000000,20.9
762,201906151550,7.2,14.6,219,10000000,13.7
762,201906151600,10.3,21.6,216,10000000,20.3
762,201906151610,11.3,19.0,225,10000000,18.0
